id,status,severity,finding,evidence,next_action,scope,original_choice_count,current_choice_count,original_japanese,current_korean
6/S6014.DAT:48298,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group51 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=748; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
何が知りたいですか？",초핀: 무엇을 알고 싶으십니까?
6/S6014.DAT:483CE,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group72 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=749; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
こちらの攻撃がモンスターにきかないのはレベルの違い以外に、相しょうが悪い
場合があります。",초핀: 이쪽의 공격이 몬스터에게 통하지 않는 것은 레벨 차이 외에 상성이 나쁜 경우가 있기 때문입니다.
6/S6014.DAT:4843C,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group73 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=750; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
例えば、魔法を使用するモンスターは、
魔法攻撃には強いもんです。",초핀: 예를 들어 마법을 사용하는 몬스터는 마법 공격에 강한 법입니다. 
6/S6014.DAT:4849E,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group74 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=751; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
他には、飛んでいるモンスターには、
風の魔法がよくきくとかもあります。",초핀: 그 밖에 날아다니는 몬스터에게는 바람 마법이 잘 통하는 경우도 있습니다.
6/S6014.DAT:48500,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group75 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=752; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
戦いは頭を使わなきゃいけません。
力だけじゃだめなんですよ。",초핀: 싸움은 머리를 쓰지 않으면 안 됩니다. 힘만으로는 안 되는 법입니다.
6/S6014.DAT:4855C,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group76 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=753; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,言つてくれるぜ。,잘도 말하는군.
6/S6014.DAT:485A2,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group77 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=754; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
強い相手を選んで戦うと、それだけ多くの経験をつめます。",초핀: 강한 상대를 정해 싸우면 그만큼 많은 경험을 쌓을 수 있습니다.
6/S6014.DAT:485FC,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group148 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=755; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
経験は、攻撃した時も、された時も
得られます。
いつもチャレンジする心で挑んで下さい。",초핀: 경험치는 공격할 때뿐만 아니라 공격받을 때도 얻을 수 있습니다. 적극적으로 도전해 보세요.
6/S6014.DAT:4866A,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group79 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=756; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"なんだか、ちょつとやる気に
なつてきたな。",조금 의욕이 나기 시작했어.  
6/S6014.DAT:486B2,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group80 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=757; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
ただし、
ダメージが0の場合はだめですよ。",초핀: 다만 피해가 0인 경우에는 안 됩니다.  
6/S6014.DAT:48704,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group81 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=758; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,・・・。,...    
6/S6014.DAT:4874A,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group82 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=759; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
仲聞がふえてくると、戦闘での役わりに
よりレベルにさが出てきます。",초핀: 동료가 늘어나면 전투에서의 역할에 따라 레벨 차이가 더 생기게 됩니다.
6/S6014.DAT:487A8,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group178 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=760; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
すベての人が攻撃に向いているわけでは
ありません。",초핀: 모든 사람이 공격에 알맞은 것은 아닙니다.
6/S6014.DAT:487FE,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group84 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=761; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
キャラクターの防ご値が近い値になるように気をつけてみてはどうでしょう？",초핀: 캐릭터들의 방어력이 비슷한 수치가 되도록 신경 써 보시는 건 어떻겠습니까?
6/S6014.DAT:48860,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group85 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=762; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
きつと、
すぐやられてしまう落ちこぼれは
いなくなりますよ。",초핀: 그러면 금방 당해 버리는 낙오자는 없어질 겁니다.   
6/S6014.DAT:488BE,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group86 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=763; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,落ちこぼれとは誰のことじゃ？,낙오자라니 누구를 말하는 게냐?
6/S6014.DAT:4898E,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group87 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=764; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
アララトスの遺跡ダンジョンは
相当に階層が深いようです。",초핀: 아라라토스의 유적 던전은 층이 상당히 많은것 같습니다.
6/S6014.DAT:489EC,PASS_SEMANTIC,NONE,"Exact JP/current tutorial pair group88 directly read; mechanics, numbers, direction, negation and conditions preserved. Each listed duplicate has the identical reviewed text pair.","Actual V375 decoded via E2 BankA/BankB; original/current bytes in dat_ui_candidates.csv; index=765; original catalog sources=['story_corpus', 'script_original_full']",Runtime selection/effect/geometry validation separate,tutorial_file_nonchoice,0,0,"チョピン 
なかには、モンスターに守られた、
あそこにしかないアクセサリーもあると
聞きます。","초핀: 그 안에는 몬스터가 지키고 있는, 그곳에서만 얻을 수 있는 액세서리도 있다고 들었습니다."
